smiles,ligand_id
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@@](=O)(O)O[C@@H]4[C@H]([C@H](C(=O)[C@@H](O4)CO)O)O)O)O)N=C(NC2=O)N,GKD
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@@](=O)(O)O[C@@H]4[C@H]([C@H]([C@@H]([C@@H](O4)CO)O)O)O)O)O)N=C(NC2=O)N,GKE
c1cc(c2c(c1)c(n[nH]2)I)C=O,GKF
Cc1c(nc2cc(ccc2n1)OC)O[C@@H]3C[C@H]4C(=O)N[C@@]5(C[C@H]5/C=C\CCCCC[C@@H](C(=O)N4C3)NC(=O)OC(C)(C)C(F)(F)F)C(=O)NS(=O)(=O)C6(CC6)C,GKG
c1cc2c(cc1O)sc(n2)/C=C/c3nc(cs3)C(=O)NS(=O)(=O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)n5cnc6c5ncnc6N)O)O,GKH
Cc1c(c(c([nH]1)c2csc(n2)N3CCNCC3)CCC(C)C)C(=O)C,GKI
CCCCCOC(=O)N[C@H]1CCCCC/C=C\[C@@H]2C[C@]2(NC(=O)[C@@H]3C[C@H](CN3C1=O)Oc4c(nc5ccc(cc5n4)OC)C)C(=O)NS(=O)(=O)C6(CC6)C,GKJ
C[N@]1CC[C@@H](C1)N(Cc2ccccc2C(F)(F)F)c3ccc(c(c3)Cl)C#N,GKK
CC(C)C[C@@H]([C@H](CN[C@@H](C(C)C)C(=O)O)O)N,GKL
Cc1c(nc2cc(ccc2n1)OC)O[C@@H]3C[C@H]4C(=O)N[C@@]5(C[C@H]5/C=C\CCCCC[C@@H](C(=O)N4C3)NC(=O)OC6(CCCC6)C)C(=O)NS(=O)(=O)C7(CC7)C,GKM
CC(C)(C)c1ccc(cc1)C(=O)Nc2ccc(cc2)CCC(=O)O,GKN
CN1CCN(C[C@H]1C(=O)Nc2cn(cn2)c3ccc(cc3)C(=O)NCCCC#C)C=N,GKO
c1c(cc(c(c1)O)O)/C=C/C(=O)O[C@@H](C(=O)O)[C@@H](OC(=O)/C=C/c2cc(c(cc2)O)O)C(=O)O,GKP
c1cc(cc(c1)Cl)CNC(=O)c2ccc3c(c2)ncn3CCN4CCCC4,GKQ
[C@H]([C@@H]([C@@H](C(=O)[O-])O)O)([C@H](C(=O)[O-])O)O,GKR
C1[C@@H](O[C@@H]([C@H]1O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CC2=C(C(=O)NC(=N2)N)NC=O,GKS
Cc1ccc(cc1I)C(=O)Nc2ccc3c(c2)[nH]c(n3)CN4CCCCC4,GKT
C[C@H](Cc1ccc(cc1)O)NC,GKU
COc1ccc(cc1)Cn2ccc3c2cc(cc3)C(=O)NO,GKW
c1ccc(cc1)C[C@@H](C(=O)O)NC(=O)CCCCC2CCCCC2,GKX
CCCN(CCC)CCc1ccc(c(c1)OCCc2ccccc2)OC,GKY
Cc1c(c([nH]n1)c2ccc(cc2O)OCC[NH+]3CCC(CC3)C(=O)N)c4ccc(cc4)Cl,GKZ
C([C@@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O)O)O)O)O,GL0
C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)O)O)O)O)O,GL1
C([C@@H]1[C@H]([C@@H]([C@H]([C@]2(O1)C(=O)N(C(=O)N2)N)O)O)O)O,GL2
C(C(=O)S)N,GL3
C([C@@H]1[C@H]([C@@H]([C@H]([C@]2(O1)C(=O)NC(=S)N2)O)O)O)O,GL4
C([C@@H]1[C@H]([C@@H]([C@H]([C@]2(O1)C(=O)N(C(=O)N2)O)O)O)O)O,GL5
COP(=O)(N[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)OC,GL6
CN1C(=O)[C@@]2([C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)NC1=O,GL7
COc1ccc2c3c1O[C@@H]4[C@@]3(CC[N+](=C2)CCCCCCCCN5C(=O)c6ccccc6C5=O)C=C[C@@H](C4)O,GL8
CC(=O)NN1C(=O)[C@@]2([C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)NC1=O,GL9
C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O,GLA
C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O,GLB
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O,GLC
C[C@@H]1C[C@@H]([C@H]([C@H](O1)O)O)O,GLD
CCCCCCCCCCOCC(COCC(F)(F)F)O[P@@](=O)(O)OC,GLE
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)F)O)O)O)O,GLF
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)C(=O)N)O)O)O)O,GLG
C1CCC(CC1)NC(=O)N(C2CCCCC2)C(=O)CC[C@@H](C(=O)O)N,GLH
CC(C)[C@@H](C(=O)N[C@@H](C(C)C)C(=O)OC)NC(=O)CC[C@@H]([C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](C)N)O,GLI
C(CC(O)O)[C@@H](C(=O)O)N,GLJ
C(CC(=O)O)[C@@H](C(O)O)N,GLK
C12C(NC(=O)N1)NC(=O)N2,GLL
CC(=O)CN,GLM
C(CC(=O)N)[C@@H](C(=O)O)N,GLN
C(CC(=O)N)[C@@H](C(=O)[O-])[NH-],GLN_LEO2
C(CC(=O)N)[C@@H](C(=O)O)[NH-],GLN_LEO2H
C(CC(=O)N)[C@@H](C(=O)O)N,GLN_LFOH
C(CC(=O)N)[C@@H](C(=O)[O-])[NH3+],GLN_LFZW
C(CC(=O)N)[C@@H]([C-]=O)[NH-],GLN_LL
C(CC(=O)N)[C@@H]([C-]=O)[NH3+],GLN_LSN3
C([C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O)O,GLO
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)N)O)O)OP(=O)(O)O,GLP
C(CC(=O)O)C(C=O)N,GLQ
C([C@@H]([C@H](C(=O)[O-])O)O)C(=O)C(=O)[O-],GLR
C([C@@H]1[C@H]([C@@H]([C@H]([C@]2(O1)C(=O)NC(=O)N2)O)O)O)O,GLS
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](S1)O)O)O)O)O,GLT
C(CC(=O)O)[C@@H](C(=O)O)N,GLU
C(CC(=O)O)[C@@H](C(=O)[O-])[NH-],GLU_LEO2
C(CC(=O)O)[C@@H](C(=O)O)[NH-],GLU_LEO2H
C(CC(=O)[O-])[C@@H](C(=O)O)[NH-],GLU_LEO2H_DHE2
C(CC(=O)[O-])[C@@H](C(=O)[O-])[NH-],GLU_LEO2_DHE2
C(CC(=O)O)[C@@H](C(=O)O)N,GLU_LFOH
C(CC(=O)[O-])[C@@H](C(=O)O)N,GLU_LFOH_DHE2
C(CC(=O)O)[C@@H](C(=O)[O-])[NH3+],GLU_LFZW
C(CC(=O)[O-])[C@@H](C(=O)[O-])[NH3+],GLU_LFZW_DHE2
C(CC(=O)O)[C@@H]([C-]=O)[NH-],GLU_LL
C(CC(=O)[O-])[C@@H]([C-]=O)[NH-],GLU_LL_DHE2
C(CC(=O)O)[C@@H]([C-]=O)[NH3+],GLU_LSN3
C(CC(=O)[O-])[C@@H]([C-]=O)[NH3+],GLU_LSN3_DHE2
C(=O)C(=O)O,GLV
C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O,GLW
*=C(*)CC[C@@H](C(=O)O)N,GLX
C(C(=O)O)N,GLY
C(C(=O)[O-])[NH-],GLY_LEO2
C(C(=O)O)[NH-],GLY_LEO2H
C(C(=O)O)N,GLY_LFOH
C(C(=O)[O-])[NH3+],GLY_LFZW
C([C-]=O)[NH-],GLY_LL
C([C-]=O)[NH3+],GLY_LSN3
C(C=O)N,GLZ
C(C(C1C(C(C(C(O1)O)O)O)OP(=O)(O)O)O)O,GM0
C(C(=O)N)N,GM1
CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)[C@H](CCCCCCCCCCCCCCCC)O,GM2
CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)[C@@H](CCCCCCCCCCCCCCCCC)O,GM3
C[C@@H]1[C@@H]2Cc3ccc(cc3[C@]1(CCN2CC=C(C)C)C)O,GM4
c1ccc(cc1)SCn2cc(nn2)c3cccc(c3)C(=O)NO,GM5
CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1c[nH]c2c1cccc2)C(=O)NC,GM6
c1cc(c(cc1N)C(=O)O)C(=O)O,GM7
CC[C@@H]([C@@H]1CCCC[C@@H]1N)C(=O)O,GM8
CC(C)(C)c1ccc(cc1)CN(Cc2cccc(c2)OCC(=O)O)S(=O)(=O)c3cccnc3,GM9
C(CC(=O)O)[C@@H](C(=O)N)N,GMA
C([C@@H]([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)OP(=O)(O)O)O)O)O)O)OP(=O)(O)O,GMB
CN(C)c1c2c(ncn1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)N)O,GMC
c1c(c2c([nH]1)c(ncn2)N)CN3C[C@@H]([C@H](C3)O)CSCCCCO,GMD
COC(=O)CC[C@@H](C(=O)O)N,GME
[H]/N=C(\N)/N[C@H](c1ccncc1)c2cccc(c2)c3cccc(c3)OC,GMF
c1ccc2cc(ccc2c1)c3cc4c(c[nH]c4nc3)c5ccc(cc5)CC(=O)O,GMG
C([C@@H]([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)O)O)O)O)O,GMH
Cc1c(sc[n+]1Cc2cnc(nc2N)C)CCOP(=O)(CP(=O)(O)O)O,GMI
c1cc(ccc1C(=O)CCCN2CCC(CC2)(c3ccc(cc3)Cl)O)F,GMJ
COc1cccc(c1)C(=O)N[C@H]2[C@H]([C@H](O[C@H]([C@@H]2O)S[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)NC(=O)c4cccc(c4)OC)OS(=O)(=O)O)CO)O,GMK
CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCC\C=C/CCCCCCCCCCCCCCCCCCC[C@H]([C@@H](CCCCCCCC)C(=O)OC[C@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O,GMM
CC[N+](CC)(CC)CCOc1cccc(c1OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC,GMN
C[C@H]([C@@H](C1=N/C(=C\c2ccc(cc2)[N+](=O)[O-])/C(=O)N1CC(=O)O)N)O,GMO
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=C(NC2=O)N,GMP
CC(C)(C)c1cc2c(c(c1)F)C(=O)N(N=C2)c3cccc(c3CO)C4=NN(C(=O)C(=C4)Nc5ccc(cn5)C(=O)N6CCOCC6)C,GMQ
CCC1=C(CN(C1=O)C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,GMR
c1nc2c(n1[C@H]3C[C@@H]([C@H](O3)CO[P@](=O)(O)[SeH])O)N=C(NC2=O)N,GMS
CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O[C@@H](CC(=O)O)C(=O)O)CO)O)O,GMT
CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)OCCNC(N)N,GMU
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O[V](O)(O)(O)O)O)O)N=C(NC2=O)N,GMV
CC(C)(C)c1cc2c(c(c1)F)C(=O)N(N=C2)c3cccc4c3C[C@@H](CC5=C4C=C(C(=O)N5C)Nc6ccc(cn6)C(=O)N7CCOCC7)O,GMW
C[C@H]([C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2NC(=NC3=O)N)O)O)OP(=O)(O)O,GMX
C[C@@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)OC)/C)OC)OC(=O)N)\C)C)O)OC,GMY
C([C@H]([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)OP(=O)(O)O)O)O)O)O)OP(=O)(O)O,GMZ
c1ccc(c(c1)SC2=C(C[C@@](NC2=O)(c3ccc(cc3)N4CCOCC4)c5ccsc5)O)Cl,GN0
CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)O)CO)O)O,GN1
c1ccc(c(c1)SC2=C(C[C@](NC2=O)(c3ccc(cc3)N4CCOCC4)c5ccsc5)O)Cl,GN2
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)OP(=O)(NP(=O)(O)O)O)O)N=C(NC2=O)N,GN3
CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)OP(=O)(O)O)O,GN4
CC(C)(C)c1ccc(cc1)[C@H]2Nc3c(cccn3)C(=O)N2,GN5
c1cc(c(c(c1)Cl)Cl)c2cccc3n2nc(n3)N,GN6
c1nc2c(n1[C@H]3C[C@@H]([C@H](O3)COP(=O)(O)O)O)C(=O)NC(=N2)N,GN7
c1ccc(cc1)CN2C(=O)/C(=C/c3cccc(c3O)[N+](=O)[O-])/SC2=S,GN8
CC[C@H](C)[C@@H](C(=O)O[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)CCC(=O)N1[C@H](C(=CC1=O)OC)C)N(C)C,GN9
CC(=O)N[C@@H]1[C@H](CC(O[C@H]1[C@@H]([C@@H](CO)O)O)C(=O)O)NC(=N)N,GNA
c1cc(ccc1COC(O)SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)[N+](=O)[O-],GNB
CN[C@@H](CCC(=O)N)C(=O)O,GNC
[H]/N=C(/N)\NCCC[C@@H](C(=O)O)[NH3+],GND
c1nc2c(n1[C@H]3C[C@@H]([C@H](O3)COP(=O)(O)O)O)N=C4NC=CN4C2=O,GNE
COc1ccc(cc1)NCCNC(=O)[C@H](CC2CCCCC2)Nc3nc4ccccc4o3,GNF
c1nc2c(n1[C@H]3C[C@@H]([C@H](O3)CO)O)NC(=NC2=O)N,GNG
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(N)O)O)O)N=C(NC2=O)N,GNH
c1ccc(cc1)c2c(c(no2)c3cccc(c3)CC(=O)O)C(=O)NCCOc4ccc(cc4Cl)Cl,GNI
c1cc2c(c(c1)S(=O)(=O)O)ncc(c2O)C(=O)O,GNJ
c1cc(ccc1CCN2[C@@H]3CC[C@H]2CC(=O)C3)Cl,GNK
CC1=N[C@@H]2[C@H]([C@H]([C@H](O[C@@H]2S1)CO)O)O,GNL
c1cc2c(c(c1)Br)NC=C(C2=O)C(=O)O,GNM
c1cc(cc(c1)OCC(=O)O)CN(Cc2ccc(cc2)n3cccn3)S(=O)(=O)c4cccnc4,GNO
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(NP(=O)(O)O)O)O)O)N=C(NC2=O)N,GNP
C[C@@H](CNc1ccc(cc1)OC(F)(F)F)NC(=O)[C@H](CS(=O)(=O)Cc2ccccc2)NC(=O)N3CCOCC3,GNQ
c1ccc2c(c1)NC(=O)[C@H](S2)CC(=O)NO,GNR
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)NS(=O)(=O)O)O)O)O,GNS
C[N@@]1CC[C@@]23C=C[C@@H](C[C@@H]2Oc4c3c(ccc4OC)C1)O,GNT
COc1cc(ccc1O)C[C@H](CO)[C@H](Cc2ccc(c(c2)OC)O)CO,GNU
c1cc2c(c(c1)C(=O)O)ncc(c2O)C(=O)O,GNV
c1cc(cc(c1)Cl)CN2CCNCC2,GNW
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)NS(=O)(=O)O)OS(=O)(=O)O)O)O,GNX
CC(C)c1cccc2c1ncc(c2O)C(=O)O,GNY
c1cc(ccc1CCN2[C@@H]3CC[C@H]2CC(=O)C3)C(F)(F)F,GNZ
c1cc(c2c(c1Cl)c(c([nH]2)C(=O)O)CC(=O)O)Cl,GO0
c1c(cc(c2c1c(c([nH]2)C(=O)O)CC(=O)O)Cl)Cl,GO1
[H]/N=C(/N)\Nc1nc2ccccc2s1,GO2
Cc1cc2c(c(c(c(c2C(C)C)O)O)C=O)c(c1c3c(cc4c(c3O)c(c(c(c4C(C)C)O)O)C=O)C)O,GO3
C[C@@H](c1cccc(c1)F)NC(=O)c2cn(c3c2cc(cc3)c4ccn5c(c4)nc(n5)NC(=O)C6CC6)C,GO4
c1cc(ccc1CCN2[C@@H]3CCC[C@H]2CC(=O)C3)Cl,GO5
COc1cc(ccc1O)C[C@@H](CO)[C@@H](Cc2ccc(c(c2)OC)O)CO,GO6
CC(C)(COc1ccc(c(c1)O[C@H]2CCN(C[C@H]2F)C(=O)Cc3ccc(cc3)OC(F)(F)F)C(=O)N)O,GO7
CC(C)Sc1[nH]c2c(ncnc2n1)N,GO8
C(COCCOCC(CO)(COCCO)COCCO)O,GO9
C(C(=O)O)O,GOA
COc1cc(c(cc1NC(=O)CCC(=O)O)S(=O)(=O)N(c2ccccc2)c3ccc(cc3)N)OC,GOB
Cc1ccc(c(c1)C)n2c(c3c(n2)CSC3)NC(=O)c4ccc(cc4)C(=O)c5ccccc5,GOC
CNC(=O)c1cc(c(nc1)N)O[C@H]2CN(CC2(F)F)C(=O)Cc3ccc(cc3)OC(F)(F)F,GOD
CCCNC(=O)Nc1cccc(n1)C,GOE
COc1ccc(cc1)n2c(c3c(n2)CS(=O)(=O)C3)NC(=O)c4ccc(cc4)C(=O)c5ccccc5,GOF
c1cc(c(c(c1)O)C(=O)O)C(=O)O,GOG
c1ccn(c1)c2c(nc(o2)C3CC3)c4[nH]nnn4,GOH
c1ccc2c(c1)C=Cc3ccccc3N2CCCN4CCN(CC4)CCO[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O,GOI
CCOC(=O)c1c[nH]nc1,GOJ
Cn1cc(c2c1cccc2)CNCC3CCN(CC3)c4ncc(cn4)C(=O)NO,GOK
C(C(CO)O)O,GOL
c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)([O-])OC[C@H](CCC(=O)[O-])[NH3+])O)O)N,GOM
c1ccc(cc1)c2cn[nH]c2c3ccc(cc3O)OCCN4CCC(CC4)C(=O)N,GON
CO[C@@H]1[C@H]([C@H]([C@H]([C@H]1O)O)O)N,GOO
C(CC(=O)N)[C@@H](C(=O)O)NC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,GOP
COc1cccc2c1cc(c3c2c4c(cc3C(=O)O)OCO4)[N+](=O)[O-],GOQ
c1ccc2c(c1)cc(c3c2c4c(cc3C(=O)O)OCO4)[N+](=O)[O-],GOR
C([C@H]([C@H]([C@@H]([C@H](COP(=O)(O)O)O)O)O)O)OP(=O)(O)O,GOS
CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](CO)O)OC(=O)CCCCCCC[C@@H]1C[C@@H]1CCCCCC,GOT
CC(C)c1cc(on1)Cn2cnc3c2nc(nc3Cl)N,GOU
C[C@@H](CNCc1ccc2c(c1)OCO2)O,GOV
Cc1ccc(cc1NC(=O)c2ccccc2)C(=O)NO,GOW
C([C@@H]1[C@H]([C@@H]([C@H](/C(=N/O)/N1)O)O)O)O,GOX
C1CCN(CC1)C(=O)N2CCCCC2,GOY
c1ccc(cc1)C[C@H](C(=O)N2CCC[C@H]2C(=O)NCc3cc(nc(c3)N)N)N,GOZ
C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@]([C@@H]([C@H](O2)CO)O)(CO)O)O)F,GP0
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)O)N)O)O)O,GP1
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(CP(=O)(O)O)O)O)O)N=C(NC2=O)N,GP2
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)OP(=O)(O)O[P@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)n5cnc6c5N=C(NC6=O)N)O)O)O)O)N=C(NC2=O)N,GP3
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)N)O)OP(=O)(O)O)O,GP4
c1nc2c(n1[C@@H]3[C@H]([C@H]([C@@H](O3)CO[P@@](=O)(O)O[P@@](=O)(O)OP(=O)(O)O[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)n5cnc6c5N=C(NC6=O)N)O)O)O)O)N=C(NC2=O)N,GP5
[H]/N=C(\c1ccc(cc1)NC(=O)Nc2ccc(cc2)Cl)/N,GP6
CCCCCCCCCCCCCCC(=O)OC[C@H](CO[P@@](=O)(O)OCCN)OC(=O)CCCCCCCC=CC/C=C/CCC,GP7
c1ccc(cc1)Oc2ccc(cc2)NC(=O)Nc3ccc(cc3)C(=N)N,GP8
C(C(COP(=O)([O-])[O-])O)O,GP9
[H]/N=C(/N)\NC[C@@H](C(=O)O)N,GPA
Cc1c2c(c[nH]c2nc(n1)N)CCc3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,GPB
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CC(=NC5=O)N)O)O)F)N=C(NC2=O)N,GPC
C[C@@H]1[C@H](C[C@@H]([C@H](O1)O[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)n3cnc4c3N=C(NC4=O)N)O)O)O)N,GPD
C(CO[P@](=O)(O)OC[C@@H](CO)O)N,GPE
C(C(=O)O)NCP(=O)(O)O,GPF
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)O[C@@H]4[C@@H]([C@H](O[C@H]4n5cnc6c5N=C(NC6=O)N)CO)O)O)O)N=C(NC2=O)N,GPG
C([C@H]([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O)O)O)OP(=O)(O)O)O)O,GPH
CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)OCCCc2cccnc2,GPI
C(C(=O)O)[NH2+]CP(=O)(O)O,GPJ
C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)F,GPK
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(NCCCC[C@@H](C(=O)O)N)O)O)O)N=C(NC2=O)N,GPL
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)CP(=O)(O)O)O)O)O)O,GPM
c1nc2c(n1CC(=O)N(CC[NH3+])CC(=O)O)N=C(NC2=O)N,GPN
C([C@H]([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O)O)O)OP(=O)(O)O)O)O,GPO
CC(=CCC/C(=C/CO[P@@](=O)(O)OP(=O)(O)O)/C)C,GPP
C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)Cl,GPQ
c1ccc2c(c1)-c3ccccc3[C@H]([C@@H]2O)SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N,GPR
c1ccc2c(c1)-c3ccccc3[C@@H]([C@H]2O)SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N,GPS
C[C@@]1([C@H](C(=O)N[C@]1(C=O)[C@H]([C@H]2CCCC=C2)O)CCF)O,GPT
C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)Br,GPU
C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)I,GPV
C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C(F)(F)F,GPW
c1nc2c(n1[C@H]3[C@H]4[C@@H]([C@H](O3)CO[P@](=O)(O)OP(=O)(O)O)O[P@@](=O)(O4)O)N=C(NC2=O)N,GPX
CC(C)(C)c1cc(on1)Cn2cnc3c2nc(nc3Cl)N,GQ0
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)OS(=O)(=O)O)O,GQ1
CC(C)(C)C1=NOC(C1)Cn2cnc3c2nc(nc3Cl)N,GQ3
C[C@H]1CCCN1Cc2[nH]c3cc(ccc3n2)NC(=O)c4ccc5c(c4)cnn5C,GQ5
Cc1ccc(cc1)Cn2cnc3c2nc(nc3Cl)N,GQ6
c1cc(ccc1c2ccc(o2)CO)N,GQ7
C[C@H]1CCCN1Cc2[nH]c3cc(ccc3n2)NC(=O)c4ccc5c(c4)cnn5C6CC6,GQ8
c1ccc(cc1)c2ncc(o2)Cn3cnc4c3nc(nc4Cl)N,GQ9
CN1C=CC=C(C1=S)O,GQA
c1ccc2c(c1)cc([nH]2)C(=O)NCc3ccc4c(c3)S=C(N4)N,GQB
Cc1cccc(c1)C2CCC(CC2)[NH+]3CCN(CC3)c4cc(cnc4)Br,GQC
C[C@@H]1Cc2cc(ccc2[C@H](N1CC(C)C)c3ccc(cc3)/C=C/C(=O)O)O,GQD
COc1ccc(cc1NC(=O)c2ccccc2)C(=O)NO,GQE
Cc1c(c(c([nH]1)c2csc(n2)N3CCNCC3)C4CCCC4)C(=O)C,GQF
CN(C)c1cc[n+](cc1)Cc2ccc(cc2)c3ccccc3,GQG
C[C@@H](C(=O)N[C@H](CCS(=O)(=O)C)Cc1ccc(cc1)CN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)N=[N+]=[N-],GQH
C([C@@H](C(=O)O)N)SO/N=C/C(=O)O,GQI
COC(=O)[C@@H]1C[C@H](CN1C(=O)c2ccco2)O,GQJ
C[C@@H](C(=O)N[C@@H](Cc1ccc(cc1)OC)C(=O)N[C@@H](Cc2ccccc2)[C@H](C(C)(C)O)O)NC(=O)CN3CCOCC3,GQK
COc1cccc(c1)/C(=C/2\C=Nc3c2c(ccn3)c4cc(cc(c4)F)F)/O,GQL
COc1ccc(c(c1)O)c2cc[nH]n2,GQM
COc1ccc(cc1NC(=O)c2ccc(cc2)c3ccccc3)C(=O)NO,GQN
CCc1c(c(nc(n1)N)N)OCCCOc2ccccc2CCS(=O)(=O)N(C)C,GQO
c1ccc2c(c1)ncn2Cc3ccc(cc3)F,GQP
CC(C)C[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCS(=O)(=O)C)Cc1ccc(cc1)CN)NC(=O)c2cnccn2,GQQ
c1ccc2c(c1)CC[C@@H]2N,GQR
Cc1nnc(s1)Nc2cccc(c2)F,GQS
CC(C)C[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@H](CCS(=O)(=O)C)Cc1ccc(cc1)CN)NC(=O)[C@H](Cc2ccccc2)N=[N+]=[N-],GQT
c1c(cc(cc1F)F)CCC(=O)N2C[C@@H]3CCC[C@@H]3[C@H]2C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O,GQU
CN1C=CC=C(C1=O)O,GQV
